ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Metodo_Pago_cat,Estado,Categoria,ID_Categoria,Precio_Unitario,Region,ID_Metodo,Metodo_Pago,ID_Ticket,Monto_Venta
1081,2024-05-22,249,21,3,4,Completa,Frutas y Verduras,4,3.25,Buenos Aires,4,Mercado Pago,2259,9.75
1082,2024-09-18,282,33,6,4,Completa,Galletitas y Snacks,7,8.54,Centro,4,Mercado Pago,2544,51.239999999999995
1083,2024-03-16,111,26,5,4,Completa,Congelados,5,9.54,Cuyo,4,Mercado Pago,1016,47.699999999999996
1084,2024-12-23,70,14,4,4,Completa,Panadería,3,12.36,Centro,4,Mercado Pago,651,49.44
1085,2024-03-16,232,20,3,3,Completa,Frutas y Verduras,4,4.25,Buenos Aires,3,Tarjeta de Débito,2096,12.75
1086,2024-03-28,40,22,6,5,Completa,Frutas y Verduras,4,4.21,Cuyo,5,Transferencia,357,25.259999999999998
1087,2024-10-25,170,25,2,2,Completa,Congelados,5,15.45,Centro,2,Tarjeta de Crédito,1550,30.9
1088,2024-04-25,274,30,2,2,Completa,Bebidas,6,13.54,Buenos Aires,2,Tarjeta de Crédito,2467,27.08
1091,2024-07-06,250,15,5,4,Completa,Panadería,3,3.51,Centro,4,Mercado Pago,2270,17.549999999999997
1093,2024-07-17,52,36,3,1,Completa,Conservas,8,3.25,Patagonia,1,Efectivo,465,9.75
1094,2024-08-18,98,36,2,1,Pendiente,Conservas,8,3.25,Centro,1,Efectivo,905,6.5
1096,2024-03-21,204,37,5,4,Completa,Conservas,8,3.65,Patagonia,4,Mercado Pago,1847,18.25
1097,2024-05-13,102,31,3,5,Completa,Galletitas y Snacks,7,5.24,Patagonia,5,Transferencia,936,15.72
1098,2024-03-21,178,25,3,4,Completa,Congelados,5,15.45,Patagonia,4,Mercado Pago,1622,46.349999999999994
1099,2024-02-01,282,28,1,4,Completa,Bebidas,6,9.45,Centro,4,Mercado Pago,2540,9.45
1100,2024-05-15,18,29,2,2,Completa,Bebidas,6,11.54,Centro,2,Tarjeta de Crédito,154,23.08
1102,2024-02-10,59,29,4,3,Completa,Bebidas,6,11.54,Centro,3,Tarjeta de Débito,537,46.16
1103,2024-07-09,10,34,6,5,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,5,Transferencia,80,32.7
1105,2024-11-26,247,26,3,1,Completa,Congelados,5,9.54,Buenos Aires,1,Efectivo,2243,28.619999999999997
1107,2024-04-18,223,18,4,4,Pendiente,Frutas y Verduras,4,7.25,Buenos Aires,4,Mercado Pago,2024,29.0
1108,2024-03-20,270,25,6,2,Pendiente,Congelados,5,15.45,Cuyo,2,Tarjeta de Crédito,2430,92.69999999999999
1109,2024-08-19,287,29,1,3,Completa,Bebidas,6,11.54,NEA,3,Tarjeta de Débito,2591,11.54
1110,2024-04-11,284,12,2,4,Completa,Panadería,3,8.12,NOA,4,Mercado Pago,2560,16.24
1111,2024-03-16,65,16,2,3,Completa,Panadería,3,15.23,Buenos Aires,3,Tarjeta de Débito,595,30.46
1112,2024-06-04,171,37,3,5,Completa,Conservas,8,3.65,Cuyo,5,Transferencia,1558,10.95
1113,2024-12-01,4,17,2,1,Completa,Frutas y Verduras,4,6.54,Buenos Aires,1,Efectivo,32,13.08
1114,2024-04-29,47,38,6,4,Completa,Conservas,8,6.21,Buenos Aires,4,Mercado Pago,416,37.26
1117,2024-06-23,292,38,3,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,2635,18.63
1118,2024-03-22,106,13,2,1,Completa,Panadería,3,12.56,NEA,1,Efectivo,972,25.12
1119,2024-10-28,142,15,6,2,Completa,Panadería,3,3.51,Cuyo,2,Tarjeta de Crédito,1288,21.06
1120,2024-09-30,283,13,6,5,Completa,Panadería,3,12.56,Buenos Aires,5,Transferencia,2555,75.36
1121,2024-03-17,88,34,3,5,Pendiente,Galletitas y Snacks,7,5.45,Patagonia,5,Transferencia,809,16.35
1122,2024-08-19,313,19,2,4,Pendiente,Frutas y Verduras,4,6.54,Cuyo,4,Mercado Pago,2816,13.08
1125,2024-03-26,9,26,5,4,Pendiente,Congelados,5,9.54,Centro,4,Mercado Pago,70,47.699999999999996
1126,2024-12-19,315,34,1,2,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,2,Tarjeta de Crédito,2840,5.45
1128,2024-04-27,59,20,3,5,Completa,Frutas y Verduras,4,4.25,Centro,5,Transferencia,538,12.75
1129,2024-03-29,275,36,4,4,Pendiente,Conservas,8,3.25,Buenos Aires,4,Mercado Pago,2476,13.0
1132,2024-09-13,88,22,1,4,Completa,Frutas y Verduras,4,4.21,Patagonia,4,Mercado Pago,813,4.21
1133,2024-03-18,313,32,4,5,Completa,Galletitas y Snacks,7,6.25,Cuyo,5,Transferencia,2807,25.0
1134,2024-09-05,138,30,2,4,Pendiente,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,1254,27.08
1136,2024-02-07,187,23,3,3,Completa,Congelados,5,8.23,Buenos Aires,3,Tarjeta de Débito,1707,24.69
1137,2024-03-17,295,32,6,3,Completa,Galletitas y Snacks,7,6.25,Cuyo,3,Tarjeta de Débito,2652,37.5
1138,2024-10-05,123,22,2,2,Completa,Frutas y Verduras,4,4.21,Patagonia,2,Tarjeta de Crédito,1129,8.42
1139,2024-03-25,8,36,5,1,Completa,Conservas,8,3.25,Buenos Aires,1,Efectivo,63,16.25
1140,2024-05-11,184,23,1,5,Pendiente,Congelados,5,8.23,Buenos Aires,5,Transferencia,1674,8.23
1141,2024-05-25,56,22,5,4,Pendiente,Frutas y Verduras,4,4.21,Centro,4,Mercado Pago,507,21.05
1142,2024-03-10,164,13,6,1,Completa,Panadería,3,12.56,Centro,1,Efectivo,1484,75.36
1143,2024-04-12,266,20,2,5,Completa,Frutas y Verduras,4,4.25,Buenos Aires,5,Transferencia,2401,8.5
1144,2024-09-22,106,21,1,4,Completa,Frutas y Verduras,4,3.25,NEA,4,Mercado Pago,982,3.25
1145,2024-07-23,90,25,6,2,Completa,Congelados,5,15.45,Buenos Aires,2,Tarjeta de Crédito,834,92.69999999999999
1146,2024-12-15,187,28,3,5,Completa,Bebidas,6,9.45,Buenos Aires,5,Transferencia,1717,28.349999999999998
1148,2024-03-11,67,25,5,4,Pendiente,Congelados,5,15.45,NEA,4,Mercado Pago,612,77.25
1149,2024-04-12,272,24,5,5,Completa,Congelados,5,13.54,Buenos Aires,5,Transferencia,2446,67.69999999999999
1150,2024-11-25,274,12,3,5,Pendiente,Panadería,3,8.12,Buenos Aires,5,Transferencia,2474,24.36
1153,2024-03-28,130,27,6,3,Completa,Bebidas,6,6.21,Buenos Aires,3,Tarjeta de Débito,1181,37.26
1154,2024-12-08,260,15,1,5,Completa,Panadería,3,3.51,Buenos Aires,5,Transferencia,2355,3.51
1155,2024-05-14,113,37,6,1,Completa,Conservas,8,3.65,Buenos Aires,1,Efectivo,1037,21.9
1158,2024-11-10,88,17,5,3,Completa,Frutas y Verduras,4,6.54,Patagonia,3,Tarjeta de Débito,814,32.7
1159,2024-07-01,233,21,2,1,Completa,Frutas y Verduras,4,3.25,Centro,1,Efectivo,2111,6.5
1161,2024-11-03,277,26,6,4,Completa,Congelados,5,9.54,Patagonia,4,Mercado Pago,2497,57.239999999999995
1162,2024-02-09,104,17,2,3,Completa,Frutas y Verduras,4,6.54,Buenos Aires,3,Tarjeta de Débito,951,13.08
1164,2024-03-03,97,12,3,4,Pendiente,Panadería,3,8.12,Buenos Aires,4,Mercado Pago,890,24.36
1165,2024-06-07,30,13,5,5,Pendiente,Panadería,3,12.56,Buenos Aires,5,Transferencia,271,62.800000000000004
1169,2024-03-29,8,28,5,4,Completa,Bebidas,6,9.45,Buenos Aires,4,Mercado Pago,64,47.25
1170,2024-11-29,17,26,4,2,Completa,Congelados,5,9.54,Buenos Aires,2,Tarjeta de Crédito,151,38.16
1171,2024-03-05,8,14,5,3,Completa,Panadería,3,12.36,Buenos Aires,3,Tarjeta de Débito,61,61.8
1172,2024-09-22,164,13,1,5,Completa,Panadería,3,12.56,Centro,5,Transferencia,1491,12.56
1174,2024-02-16,286,14,1,1,Completa,Panadería,3,12.36,Centro,1,Efectivo,2576,12.36
1175,2024-04-04,189,17,3,1,Completa,Frutas y Verduras,4,6.54,Patagonia,1,Efectivo,1729,19.62
1176,2024-07-09,253,34,6,5,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,5,Transferencia,2298,32.7
1177,2024-04-17,192,22,1,4,Completa,Frutas y Verduras,4,4.21,Cuyo,4,Mercado Pago,1752,4.21
1178,2024-11-23,249,32,1,5,Pendiente,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,2264,6.25
1181,2024-02-18,171,17,4,4,Completa,Frutas y Verduras,4,6.54,Cuyo,4,Mercado Pago,1554,26.16
1182,2024-06-07,169,15,2,1,Completa,Panadería,3,3.51,Centro,1,Efectivo,1539,7.02
1183,2024-09-15,289,16,4,1,Completa,Panadería,3,15.23,Cuyo,1,Efectivo,2613,60.92
1184,2024-02-22,106,38,6,5,Completa,Conservas,8,6.21,NEA,5,Transferencia,971,37.26
1185,2024-03-07,58,22,2,4,Pendiente,Frutas y Verduras,4,4.21,Buenos Aires,4,Mercado Pago,526,8.42
1186,2024-07-01,24,23,6,4,Completa,Congelados,5,8.23,Cuyo,4,Mercado Pago,211,49.38
1188,2024-03-01,255,27,3,5,Pendiente,Bebidas,6,6.21,Buenos Aires,5,Transferencia,2310,18.63
1190,2024-02-29,119,21,1,3,Completa,Frutas y Verduras,4,3.25,Patagonia,3,Tarjeta de Débito,1082,3.25
1194,2024-04-21,237,17,6,4,Completa,Frutas y Verduras,4,6.54,Buenos Aires,4,Mercado Pago,2149,39.24
1195,2024-04-05,47,16,3,3,Completa,Panadería,3,15.23,Buenos Aires,3,Tarjeta de Débito,415,45.69
1196,2024-07-30,239,32,2,1,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,1,Efectivo,2167,12.5
1198,2024-02-05,102,13,2,1,Completa,Panadería,3,12.56,Patagonia,1,Efectivo,933,25.12
1199,2024-09-29,38,38,3,4,Completa,Conservas,8,6.21,Patagonia,4,Mercado Pago,348,18.63
1200,2024-02-22,143,32,1,5,Pendiente,Galletitas y Snacks,7,6.25,Buenos Aires,5,Transferencia,1290,6.25
1203,2024-09-02,257,38,5,5,Completa,Conservas,8,6.21,NEA,5,Transferencia,2328,31.05
1204,2024-09-25,280,33,1,4,Completa,Galletitas y Snacks,7,8.54,Centro,4,Mercado Pago,2528,8.54
1205,2024-05-31,285,27,3,4,Completa,Bebidas,6,6.21,Patagonia,4,Mercado Pago,2568,18.63
1206,2024-12-13,177,25,5,5,Completa,Congelados,5,15.45,NEA,5,Transferencia,1620,77.25
1208,2024-08-29,306,14,4,3,Completa,Panadería,3,12.36,Cuyo,3,Tarjeta de Débito,2740,49.44
1209,2024-10-17,19,28,3,4,Completa,Bebidas,6,9.45,Centro,4,Mercado Pago,163,28.349999999999998
1212,2024-08-14,58,20,5,1,Completa,Frutas y Verduras,4,4.25,Buenos Aires,1,Efectivo,532,21.25
1213,2024-08-22,95,26,4,3,Completa,Congelados,5,9.54,Buenos Aires,3,Tarjeta de Débito,875,38.16
1215,2024-11-07,297,17,6,3,Pendiente,Frutas y Verduras,4,6.54,Buenos Aires,3,Tarjeta de Débito,2670,39.24
1216,2024-07-18,123,23,6,3,Completa,Congelados,5,8.23,Patagonia,3,Tarjeta de Débito,1125,49.38
1217,2024-02-10,144,22,2,4,Completa,Frutas y Verduras,4,4.21,NEA,4,Mercado Pago,1297,8.42
1218,2024-02-11,34,29,1,2,Completa,Bebidas,6,11.54,Cuyo,2,Tarjeta de Crédito,302,11.54
1219,2024-11-09,125,37,4,3,Completa,Conservas,8,3.65,Patagonia,3,Tarjeta de Débito,1153,14.6
1220,2024-04-07,224,38,5,3,Completa,Conservas,8,6.21,Cuyo,3,Tarjeta de Débito,2032,31.05
1222,2024-10-16,82,27,3,4,Pendiente,Bebidas,6,6.21,Buenos Aires,4,Mercado Pago,765,18.63
1223,2024-10-03,104,15,6,3,Completa,Panadería,3,3.51,Buenos Aires,3,Tarjeta de Débito,958,21.06
1225,2024-06-05,134,29,5,4,Completa,Bebidas,6,11.54,Cuyo,4,Mercado Pago,1220,57.699999999999996
1226,2024-03-08,91,35,6,5,Completa,Conservas,8,4.25,Buenos Aires,5,Transferencia,840,25.5
1227,2024-10-05,290,27,3,1,Completa,Bebidas,6,6.21,Buenos Aires,1,Efectivo,2620,18.63
1229,2024-08-06,107,22,1,4,Cancelada,Frutas y Verduras,4,4.21,Patagonia,4,Mercado Pago,989,4.21
1231,2024-11-10,242,16,3,4,Cancelada,Panadería,3,15.23,NEA,4,Mercado Pago,2200,45.69
1233,2024-07-26,199,16,4,3,Cancelada,Panadería,3,15.23,Buenos Aires,3,Tarjeta de Débito,1806,60.92
1234,2024-06-17,276,25,5,5,Cancelada,Congelados,5,15.45,Patagonia,5,Transferencia,2486,77.25
1235,2024-05-08,250,16,6,3,Cancelada,Panadería,3,15.23,Centro,3,Tarjeta de Débito,2267,91.38
1236,2024-11-18,228,29,4,2,Completa,Bebidas,6,11.54,Centro,2,Tarjeta de Crédito,2065,46.16
1237,2024-05-01,247,37,6,4,Completa,Conservas,8,3.65,Buenos Aires,4,Mercado Pago,2235,21.9
1239,2024-05-19,254,34,1,1,Completa,Galletitas y Snacks,7,5.45,Patagonia,1,Efectivo,2304,5.45
1240,2024-12-05,56,28,1,5,Completa,Bebidas,6,9.45,Centro,5,Transferencia,515,9.45
1242,2024-08-12,62,38,4,5,Completa,Conservas,8,6.21,NEA,5,Transferencia,570,24.84
1243,2024-06-05,307,35,3,5,Completa,Conservas,8,4.25,Cuyo,5,Transferencia,2751,12.75
1245,2024-08-25,316,29,3,3,Completa,Bebidas,6,11.54,Centro,3,Tarjeta de Débito,2847,34.62
1246,2024-10-10,54,38,6,2,Completa,Conservas,8,6.21,Buenos Aires,2,Tarjeta de Crédito,487,37.26
1247,2024-05-01,87,25,6,1,Completa,Congelados,5,15.45,Patagonia,1,Efectivo,803,92.69999999999999
1249,2024-03-16,77,21,1,3,Completa,Frutas y Verduras,4,3.25,Buenos Aires,3,Tarjeta de Débito,707,3.25
1251,2024-11-25,290,21,4,5,Completa,Frutas y Verduras,4,3.25,Buenos Aires,5,Transferencia,2622,13.0
1252,2024-09-08,50,36,3,5,Pendiente,Conservas,8,3.25,Buenos Aires,5,Transferencia,451,9.75
1253,2024-02-16,50,13,1,2,Completa,Panadería,3,12.56,Buenos Aires,2,Tarjeta de Crédito,442,12.56
1255,2024-07-25,25,35,6,4,Pendiente,Conservas,8,4.25,Patagonia,4,Mercado Pago,228,25.5
1256,2024-12-09,227,36,4,5,Completa,Conservas,8,3.25,Buenos Aires,5,Transferencia,2059,13.0
1258,2024-04-16,48,28,4,1,Completa,Bebidas,6,9.45,Patagonia,1,Efectivo,427,37.8
1260,2024-06-30,115,25,2,4,Completa,Congelados,5,15.45,Cuyo,4,Mercado Pago,1056,30.9
1261,2024-07-23,318,30,4,1,Completa,Bebidas,6,13.54,Buenos Aires,1,Efectivo,2869,54.16
1262,2024-07-12,313,21,2,5,Pendiente,Frutas y Verduras,4,3.25,Cuyo,5,Transferencia,2815,6.5
1263,2024-02-16,48,38,5,3,Completa,Conservas,8,6.21,Patagonia,3,Tarjeta de Débito,422,31.05
1264,2024-12-23,188,16,5,1,Pendiente,Panadería,3,15.23,Cuyo,1,Efectivo,1728,76.15
1266,2024-04-27,70,21,6,4,Completa,Frutas y Verduras,4,3.25,Centro,4,Mercado Pago,641,19.5
1270,2024-05-08,173,29,6,4,Completa,Bebidas,6,11.54,Patagonia,4,Mercado Pago,1575,69.24
1271,2024-02-14,190,27,5,3,Completa,Bebidas,6,6.21,NEA,3,Tarjeta de Débito,1737,31.05
1272,2024-09-14,187,12,2,2,Pendiente,Panadería,3,8.12,Buenos Aires,2,Tarjeta de Crédito,1715,16.24
1273,2024-12-02,289,29,3,1,Completa,Bebidas,6,11.54,Cuyo,1,Efectivo,2615,34.62
1274,2024-05-03,187,17,4,1,Completa,Frutas y Verduras,4,6.54,Buenos Aires,1,Efectivo,1710,26.16
1275,2024-10-21,18,15,5,4,Completa,Panadería,3,3.51,Centro,4,Mercado Pago,156,17.549999999999997
1278,2024-03-27,11,29,5,4,Pendiente,Bebidas,6,11.54,Buenos Aires,4,Mercado Pago,87,57.699999999999996
1279,2024-07-31,302,33,4,1,Completa,Galletitas y Snacks,7,8.54,Patagonia,1,Efectivo,2705,34.16
1282,2024-04-18,280,31,1,2,Completa,Galletitas y Snacks,7,5.24,Centro,2,Tarjeta de Crédito,2524,5.24
1283,2024-10-27,318,32,1,4,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,4,Mercado Pago,2873,6.25
1285,2024-12-29,10,33,4,3,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,3,Tarjeta de Débito,84,34.16
1286,2024-04-15,110,21,5,5,Pendiente,Frutas y Verduras,4,3.25,NEA,5,Transferencia,1011,16.25
1287,2024-02-26,22,25,6,1,Completa,Congelados,5,15.45,Centro,1,Efectivo,188,92.69999999999999
1288,2024-09-29,53,32,3,2,Completa,Galletitas y Snacks,7,6.25,Centro,2,Tarjeta de Crédito,476,18.75
1289,2024-09-19,50,28,4,4,Completa,Bebidas,6,9.45,Buenos Aires,4,Mercado Pago,452,37.8
1290,2024-03-17,323,25,5,3,Completa,Congelados,5,15.45,Centro,3,Tarjeta de Débito,2907,77.25
1291,2024-05-23,32,29,1,3,Completa,Bebidas,6,11.54,Cuyo,3,Tarjeta de Débito,292,11.54
1292,2024-12-03,287,24,3,4,Completa,Congelados,5,13.54,NEA,4,Mercado Pago,2593,40.62
1294,2024-05-17,325,28,1,4,Completa,Bebidas,6,9.45,NEA,4,Mercado Pago,2927,9.45
1295,2024-10-02,208,17,1,4,Pendiente,Frutas y Verduras,4,6.54,Buenos Aires,4,Mercado Pago,1888,6.54
1296,2024-11-22,174,12,5,3,Pendiente,Panadería,3,8.12,Patagonia,3,Tarjeta de Débito,1588,40.599999999999994
1297,2024-07-31,32,24,2,1,Completa,Congelados,5,13.54,Cuyo,1,Efectivo,294,27.08
1298,2024-11-06,216,18,1,5,Completa,Frutas y Verduras,4,7.25,Centro,5,Transferencia,1966,7.25
1299,2024-04-12,223,16,3,3,Completa,Panadería,3,15.23,Buenos Aires,3,Tarjeta de Débito,2023,45.69
1300,2024-09-01,201,25,5,4,Completa,Congelados,5,15.45,Patagonia,4,Mercado Pago,1825,77.25
1302,2024-09-21,241,34,3,1,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,1,Efectivo,2185,16.35
1303,2024-10-26,203,33,1,5,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,5,Transferencia,1842,8.54
1304,2024-11-02,19,21,6,5,Completa,Frutas y Verduras,4,3.25,Centro,5,Transferencia,164,19.5
1305,2024-07-18,134,38,1,3,Completa,Conservas,8,6.21,Cuyo,3,Tarjeta de Débito,1223,6.21
1306,2024-09-17,168,23,2,5,Completa,Congelados,5,8.23,Centro,5,Transferencia,1529,16.46
1308,2024-10-27,185,22,4,1,Completa,Frutas y Verduras,4,4.21,Centro,1,Efectivo,1694,16.84
1309,2024-07-07,4,24,3,5,Pendiente,Congelados,5,13.54,Buenos Aires,5,Transferencia,26,40.62
1310,2024-08-25,179,23,6,2,Completa,Congelados,5,8.23,Buenos Aires,2,Tarjeta de Crédito,1630,49.38
1311,2024-09-29,309,27,4,2,Completa,Bebidas,6,6.21,Centro,2,Tarjeta de Crédito,2776,24.84
1312,2024-03-27,215,35,5,3,Completa,Conservas,8,4.25,NEA,3,Tarjeta de Débito,1954,21.25
1313,2024-02-29,95,13,2,3,Completa,Panadería,3,12.56,Buenos Aires,3,Tarjeta de Débito,874,25.12
1318,2024-08-14,219,13,1,4,Completa,Panadería,3,12.56,Patagonia,4,Mercado Pago,1988,12.56
1320,2024-04-19,324,22,2,4,Pendiente,Frutas y Verduras,4,4.21,NEA,4,Mercado Pago,2917,8.42
1322,2024-10-16,60,21,2,4,Pendiente,Frutas y Verduras,4,3.25,NEA,4,Mercado Pago,555,6.5
1323,2024-06-12,106,16,3,5,Completa,Panadería,3,15.23,NEA,5,Transferencia,979,45.69
1324,2024-06-15,41,18,5,5,Completa,Frutas y Verduras,4,7.25,Patagonia,5,Transferencia,368,36.25
1325,2024-04-18,89,24,6,1,Completa,Congelados,5,13.54,Patagonia,1,Efectivo,816,81.24
1326,2024-08-31,307,34,5,4,Completa,Galletitas y Snacks,7,5.45,Cuyo,4,Mercado Pago,2756,27.25
1327,2024-10-26,205,23,3,2,Pendiente,Congelados,5,8.23,Patagonia,2,Tarjeta de Crédito,1861,24.69
1328,2024-05-19,91,29,2,4,Completa,Bebidas,6,11.54,Buenos Aires,4,Mercado Pago,841,23.08
1329,2024-06-29,233,27,6,1,Completa,Bebidas,6,6.21,Centro,1,Efectivo,2110,37.26
1332,2024-02-19,1,29,4,4,Completa,Bebidas,6,11.54,Patagonia,4,Mercado Pago,1,46.16
1333,2024-08-30,132,28,2,2,Completa,Bebidas,6,9.45,Buenos Aires,2,Tarjeta de Crédito,1203,18.9
1334,2024-09-30,158,33,1,5,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,5,Transferencia,1435,8.54
1335,2024-07-17,33,28,4,4,Completa,Bebidas,6,9.45,NEA,4,Mercado Pago,299,37.8
1336,2024-10-23,122,34,6,3,Completa,Galletitas y Snacks,7,5.45,Centro,3,Tarjeta de Débito,1118,32.7
1341,2024-06-18,133,15,5,1,Pendiente,Panadería,3,3.51,Buenos Aires,1,Efectivo,1209,17.549999999999997
1342,2024-11-06,119,23,6,1,Completa,Congelados,5,8.23,Patagonia,1,Efectivo,1092,49.38
1343,2024-06-08,288,28,1,3,Completa,Bebidas,6,9.45,Buenos Aires,3,Tarjeta de Débito,2604,9.45
1344,2024-12-27,261,30,4,3,Pendiente,Bebidas,6,13.54,NOA,3,Tarjeta de Débito,2364,54.16
1345,2024-07-16,149,27,1,4,Completa,Bebidas,6,6.21,Cuyo,4,Mercado Pago,1346,6.21
1348,2024-06-23,151,20,3,4,Completa,Frutas y Verduras,4,4.25,Buenos Aires,4,Mercado Pago,1363,12.75
1349,2024-05-26,264,22,1,5,Completa,Frutas y Verduras,4,4.21,Buenos Aires,5,Transferencia,2380,4.21
1350,2024-05-24,248,26,5,3,Completa,Congelados,5,9.54,Centro,3,Tarjeta de Débito,2246,47.699999999999996
1353,2024-07-25,317,34,3,1,Completa,Galletitas y Snacks,7,5.45,NEA,1,Efectivo,2858,16.35
1354,2024-06-16,71,38,2,1,Pendiente,Conservas,8,6.21,Buenos Aires,1,Efectivo,656,12.42
1355,2024-06-19,106,22,2,1,Completa,Frutas y Verduras,4,4.21,NEA,1,Efectivo,980,8.42
1357,2024-03-19,71,23,5,1,Pendiente,Congelados,5,8.23,Buenos Aires,1,Efectivo,654,41.150000000000006
1358,2024-05-16,115,19,2,5,Completa,Frutas y Verduras,4,6.54,Cuyo,5,Transferencia,1053,13.08
1359,2024-12-19,118,14,3,4,Completa,Panadería,3,12.36,Centro,4,Mercado Pago,1081,37.08
1360,2024-10-07,177,37,4,3,Completa,Conservas,8,3.65,NEA,3,Tarjeta de Débito,1617,14.6
1361,2024-10-31,192,28,1,3,Completa,Bebidas,6,9.45,Cuyo,3,Tarjeta de Débito,1758,9.45
1362,2024-02-11,120,19,2,5,Pendiente,Frutas y Verduras,4,6.54,Buenos Aires,5,Transferencia,1096,13.08
1363,2024-02-10,314,28,3,3,Pendiente,Bebidas,6,9.45,Patagonia,3,Tarjeta de Débito,2822,28.349999999999998
1364,2024-11-05,65,33,3,1,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,1,Efectivo,598,25.619999999999997
1365,2024-12-28,176,31,2,4,Completa,Galletitas y Snacks,7,5.24,NEA,4,Mercado Pago,1611,10.48
1366,2024-09-19,185,35,1,4,Completa,Conservas,8,4.25,Centro,4,Mercado Pago,1692,4.25
1371,2024-09-08,72,15,6,3,Completa,Panadería,3,3.51,Centro,3,Tarjeta de Débito,665,21.06
1372,2024-07-05,41,23,4,4,Pendiente,Congelados,5,8.23,Patagonia,4,Mercado Pago,370,32.92
1374,2024-10-15,21,38,4,3,Completa,Conservas,8,6.21,Buenos Aires,3,Tarjeta de Débito,185,24.84
1376,2024-10-14,61,16,1,2,Completa,Panadería,3,15.23,Buenos Aires,2,Tarjeta de Crédito,562,15.23
1377,2024-08-02,85,31,6,1,Pendiente,Galletitas y Snacks,7,5.24,Cuyo,1,Efectivo,787,31.44
1379,2024-04-18,301,18,1,3,Completa,Frutas y Verduras,4,7.25,Cuyo,3,Tarjeta de Débito,2695,7.25
1380,2024-09-14,126,22,2,1,Completa,Frutas y Verduras,4,4.21,Cuyo,1,Efectivo,1159,8.42
1381,2024-08-25,161,20,3,2,Completa,Frutas y Verduras,4,4.25,Patagonia,2,Tarjeta de Crédito,1456,12.75
1382,2024-09-18,318,23,2,1,Pendiente,Congelados,5,8.23,Buenos Aires,1,Efectivo,2872,16.46
1384,2024-06-29,62,30,4,3,Completa,Bebidas,6,13.54,NEA,3,Tarjeta de Débito,568,54.16
1385,2024-05-10,151,13,4,5,Completa,Panadería,3,12.56,Buenos Aires,5,Transferencia,1361,50.24
1386,2024-06-06,125,15,2,1,Completa,Panadería,3,3.51,Patagonia,1,Efectivo,1143,7.02
1387,2024-05-10,156,27,6,5,Completa,Bebidas,6,6.21,Patagonia,5,Transferencia,1411,37.26
1390,2024-12-30,26,31,3,4,Completa,Galletitas y Snacks,7,5.24,Centro,4,Mercado Pago,240,15.72
1391,2024-10-20,6,22,2,1,Completa,Frutas y Verduras,4,4.21,Buenos Aires,1,Efectivo,49,8.42
1392,2024-10-16,49,28,4,3,Completa,Bebidas,6,9.45,Buenos Aires,3,Tarjeta de Débito,440,37.8
1393,2024-07-10,121,27,5,3,Completa,Bebidas,6,6.21,Cuyo,3,Tarjeta de Débito,1105,31.05
1394,2024-06-08,245,20,4,4,Completa,Frutas y Verduras,4,4.25,NEA,4,Mercado Pago,2217,17.0
1397,2024-07-14,112,13,2,1,Completa,Panadería,3,12.56,NEA,1,Efectivo,1032,25.12
1398,2024-05-21,202,24,3,4,Completa,Congelados,5,13.54,NEA,4,Mercado Pago,1828,40.62
1399,2024-03-25,90,27,2,3,Completa,Bebidas,6,6.21,Buenos Aires,3,Tarjeta de Débito,826,12.42
1400,2024-07-16,299,22,4,4,Completa,Frutas y Verduras,4,4.21,Cuyo,4,Mercado Pago,2685,16.84
1401,2024-05-31,313,32,4,4,Pendiente,Galletitas y Snacks,7,6.25,Cuyo,4,Mercado Pago,2812,25.0
1402,2024-09-24,31,35,1,4,Completa,Conservas,8,4.25,Centro,4,Mercado Pago,283,4.25
1403,2024-12-21,79,15,1,2,Completa,Panadería,3,3.51,Patagonia,2,Tarjeta de Crédito,737,3.51
1404,2024-06-16,57,19,3,3,Completa,Frutas y Verduras,4,6.54,Centro,3,Tarjeta de Débito,521,19.62
1405,2024-10-27,187,29,2,2,Completa,Bebidas,6,11.54,Buenos Aires,2,Tarjeta de Crédito,1716,23.08
1406,2024-04-22,100,23,1,3,Completa,Congelados,5,8.23,NEA,3,Tarjeta de Débito,920,8.23
1408,2024-07-25,124,12,1,5,Completa,Panadería,3,8.12,NEA,5,Transferencia,1137,8.12
1409,2024-03-29,86,14,6,4,Completa,Panadería,3,12.36,Patagonia,4,Mercado Pago,791,74.16
1410,2024-11-18,34,12,4,2,Completa,Panadería,3,8.12,Cuyo,2,Tarjeta de Crédito,310,32.48
1411,2024-07-05,75,35,6,3,Completa,Conservas,8,4.25,NEA,3,Tarjeta de Débito,693,25.5
